domain,email,trade,city,source_url,scraped_at
roofixinc.com,admin@roofixinc.com,roofers,Halifax,https://roofixinc.com/contact,2026-04-01T04:47:42.408044+00:00
coastmountainroof.com,info@coastmountainroof.com,roofers,Halifax,https://coastmountainroof.com/,2026-04-01T04:47:50.391727+00:00
nutechroofing.com,info@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/,2026-04-01T04:48:10.344362+00:00
nutechroofing.com,teresa.h@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/contact-us,2026-04-01T04:48:15.042707+00:00
nutechroofing.com,steve.r@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/contact-us,2026-04-01T04:48:15.042707+00:00
nutechroofing.com,scott.b@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/contact-us,2026-04-01T04:48:15.042707+00:00
nutechroofing.com,dave.m@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/contact-us,2026-04-01T04:48:15.042707+00:00
nutechroofing.com,dave.w@nutechroofing.com,roofers,Halifax,https://nutechroofing.com/contact-us,2026-04-01T04:48:15.042707+00:00
bestjrroofingltd.ca,jr_roofing68@yahoo.ca,roofers,Halifax,https://bestjrroofingltd.ca/,2026-04-01T04:48:49.692206+00:00
tavesroofing.com,info@tavesroofing.com,roofers,Halifax,https://tavesroofing.com/,2026-04-01T04:48:54.644593+00:00
bondroofing.ca,contact@bondroofing.ca,roofers,Halifax,https://bondroofing.ca/,2026-04-01T04:49:48.848248+00:00
bondroofing.ca,accounting@bondroofing.ca,roofers,Halifax,https://bondroofing.ca/contact-us,2026-04-01T04:49:51.858606+00:00
